Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"DB25_DBW52";Tue Aug 15 2023 12:41:33 GMT+0300 (Москва, стандартное время);"690";Good;0;"";"";
"BRAZ.LP.LO2.LA4.MS5.N1";;"";;;"";"";
"BRAZ.LP.LO2.LA4.MS6.N2";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS1.N3";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS2.N4";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS1.N5";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS2.N6";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS1.N7";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS2.N8";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS1.N9";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS2.N10";;"";;;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point13";Thu Jul 27 2023 04:17:00 GMT+0300 (Москва, стандартное время);"90.4";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point14";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"48.9";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point15";Thu Jul 27 2023 04:17:15 GMT+0300 (Москва, стандартное время);"66.5";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point16";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"53.8";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point17";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"54.8";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point2";Thu Jul 27 2023 04:17:00 GMT+0300 (Москва, стандартное время);"60.3";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point3";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"68.3";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point4";Thu Jul 27 2023 04:17:00 GMT+0300 (Москва, стандартное время);"84.9";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point5";Thu Jul 27 2023 04:17:00 GMT+0300 (Москва, стандартное время);"60.6";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point6";Thu Jul 27 2023 04:17:15 GMT+0300 (Москва, стандартное время);"56.4";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point7";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"105.1";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point8";Thu Jul 27 2023 04:16:45 GMT+0300 (Москва, стандартное время);"75.9";Good;0;"";"";
"LP_L2_DEV4.MB_N.MX3.Temp_point9";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"67.9";Good;0;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point1";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point10";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point11";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point12";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point13";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point14";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point15";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point16";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point17";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point2";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point3";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point4";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point5";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point6";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point7";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point8";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV5.MB_N.MX4.Temp_point9";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point1";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point10";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point11";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point12";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point13";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point14";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point15";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point16";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point17";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point2";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point3";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point4";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point5";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point6";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point7";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point8";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV6.MB_N.MX8.Temp_point9";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point1";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"73.6";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point10";Thu Jul 27 2023 04:16:45 GMT+0300 (Москва, стандартное время);"88.4";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point11";Thu Jul 27 2023 04:16:15 GMT+0300 (Москва, стандартное время);"68";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point12";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"81.4";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point13";Thu Jul 27 2023 04:17:15 GMT+0300 (Москва, стандартное время);"80.7";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point14";Thu Jul 27 2023 04:17:15 GMT+0300 (Москва, стандартное время);"58.4";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point15";Thu Jul 27 2023 04:17:15 GMT+0300 (Москва, стандартное время);"57.6";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point2";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"94.1";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point3";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"79.8";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point4";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"95.5";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point5";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"80.5";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point6";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"85.3";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point7";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"92";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point8";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"80.7";Good;0;"";"";
"LP_L2_DEV7.MB_N.MX9A.Temp_point9";Thu Jul 27 2023 04:15:15 GMT+0300 (Москва, стандартное время);"81.6";Good;0;"";"";
"LP_L2_PLC10.S7_N.PS.DI1_Test";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC11.S7_N.SawS.DI1_Test";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB100_DBX338_0";Thu Jul 27 2023 04:09:00 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB100_DBX430_0";Thu Jul 27 2023 03:39:45 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB201_DBD104";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"691.5186";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB201_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB201_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB201_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB201_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB202_DBD104";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"689.9373";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB202_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB202_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB202_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB202_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB203_DBD104";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"32767";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB203_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB203_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB203_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB203_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB204_DBD104";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"32767";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB204_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB204_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB204_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB204_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB207_DBD104";Thu Jul 27 2023 04:17:00 GMT+0300 (Москва, стандартное время);"725.4848";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB207_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB207_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB207_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"770";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB207_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"670";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB220_DBD104";Thu Jul 27 2023 04:16:30 GMT+0300 (Москва, стандартное время);"717.57635";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB220_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB220_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB220_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"770";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB220_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"670";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB221_DBD104";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"747.6552";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB221_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB221_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB221_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB221_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB222_DBD104";Thu Jul 27 2023 04:17:15 GMT+0300 (Москва, стандартное время);"747.6552";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB222_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB222_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB222_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB222_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB223_DBD104";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"32767";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB223_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB223_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB223_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB223_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB224_DBD104";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"32767";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB224_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB224_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB224_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB224_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB238_DBD104";Thu Jul 27 2023 04:17:15 GMT+0300 (Москва, стандартное время);"21.266705";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB238_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB238_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB238_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB238_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB239_DBD164";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"15408";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB239_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB239_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB239_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB239_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB240_DBD100";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"1.401e-42";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB240_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB240_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB240_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB240_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB241_DBD104";Thu Jul 27 2023 04:15:15 GMT+0300 (Москва, стандартное время);"21.499128";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB241_DBD78";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB241_DBD82";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB241_DBD92";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB241_DBD96";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB25_DBW46";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"4850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB25_DBW48";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"4850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB25_DBW50";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"125";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB25_DBW52";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"1";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB26_DBW46";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"4850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB26_DBW48";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"4850";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB26_DBW50";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"125";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB26_DBW52";Wed Jul 26 2023 07:07:14 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB301_DBD974";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"690.72797";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB302_DBD974";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"747.6552";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB5_DBD56";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"1980.3613";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB5_DBD66";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"64.97846";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB6_DBD56";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"2419.0557";Good;0;"";"";
"LP_L2_PLC3.S7_N.LU3.DB6_DBD66";Thu Jul 27 2023 04:17:30 GMT+0300 (Москва, стандартное время);"64.99345";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBD482";Thu Jul 27 2023 04:17:29 GMT+0300 (Москва, стандартное время);"743.3594";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBD496";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"900";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBD516";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"900";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBW474";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBW476";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBW528";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"1";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX480_0";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX480_1";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX480_2";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX480_3";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX480_4";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX480_5";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX480_6";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX480_7";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX481_0";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX481_1";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX481_2";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX481_3";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB1_DBX481_4";Thu Jul 27 2023 00:20:31 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"LP_L2_PLC7.S7_N.LU5.DB100_DBX10_0";Thu Jul 27 2023 04:00:44 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
