Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"EP_S1_PLC24.OUA_N.E142_143.E2_TUAPG";Mon Aug 21 2023 11:16:03 GMT+0300 (Москва, стандартное время);"135";Good;0;"";"";
"EP_S1_PLC24.OUA_N.E142_143.E2_TUAPG_MODE";Mon Aug 21 2023 01:22:07 GMT+0300 (Москва, стандартное время);"234";Good;0;"";"";
"EP_S1_PLC24.OUA_N.E142_143.E2_CONTROL_MODE";Mon Aug 21 2023 09:30:04 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC24.OUA_N.E142_143.E2_POURING";Mon Aug 21 2023 11:17:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC24.OUA_N.E142_143.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC24.OUA_N.E142_143.E2_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1043";Good;0;"";"";
"EP_S1_PLC24.OUA_N.E142_143.E2_COUNT";Mon Aug 21 2023 11:24:04 GMT+0300 (Москва, стандартное время);"3248";Good;0;"";"";
"EP_S1_PLC24.OUA_N.E142_143.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_POT_STATUS";Mon Aug 21 2023 10:09:10 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_I_NOMINAL";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_UN";Mon Aug 21 2023 11:26:07 GMT+0300 (Москва, стандартное время);"4377";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_UTARG";Mon Aug 21 2023 11:09:07 GMT+0300 (Москва, стандартное время);"4386";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_UW";Mon Aug 21 2023 11:26:07 GMT+0300 (Москва, стандартное время);"4441";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_UDEKR";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_DNOISE";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_APG_MODE";Mon Aug 21 2023 10:41:07 GMT+0300 (Москва, стандартное время);"576";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_APG";Mon Aug 21 2023 10:41:07 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 10:12:07 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_TUAPG";Mon Aug 21 2023 11:16:06 GMT+0300 (Москва, стандартное время);"108";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_TUAPG_MODE";Mon Aug 21 2023 05:00:12 GMT+0300 (Москва, стандартное время);"195";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_CONTROL_MODE";Mon Aug 21 2023 10:01:07 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_POURING";Mon Aug 21 2023 11:18:23 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1044";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E1_COUNT";Mon Aug 21 2023 11:24:07 GMT+0300 (Москва, стандартное время);"3237";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_POT_STATUS";Mon Aug 21 2023 10:27:10 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_I_NOMINAL";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_UN";Mon Aug 21 2023 11:26:07 GMT+0300 (Москва, стандартное время);"4650";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_UTARG";Mon Aug 21 2023 11:15:07 GMT+0300 (Москва, стандартное время);"4625";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_UW";Mon Aug 21 2023 11:26:07 GMT+0300 (Москва, стандартное время);"4716";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_UDEKR";Sat Aug 19 2023 11:54:06 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_DNOISE";Fri Aug 18 2023 12:00:06 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_APG_MODE";Mon Aug 21 2023 11:21:07 GMT+0300 (Москва, стандартное время);"576";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_APG";Mon Aug 21 2023 10:30:07 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 10:30:07 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_TUAPG";Mon Aug 21 2023 10:27:07 GMT+0300 (Москва, стандартное время);"792";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_TUAPG_MODE";Mon Aug 21 2023 00:26:17 GMT+0300 (Москва, стандартное время);"264";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_CONTROL_MODE";Mon Aug 21 2023 10:08:07 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_POURING";Mon Aug 21 2023 11:17:44 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_POURING_NOT_POSSIBLE";Sun Aug 20 2023 15:54:10 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1045";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.E2_COUNT";Mon Aug 21 2023 11:24:07 GMT+0300 (Москва, стандартное время);"3237";Good;0;"";"";
"EP_S1_PLC25.OUA_N.E144_145.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_POT_STATUS";Mon Aug 21 2023 08:15:40 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_I_NOMINAL";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_UN";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"4433";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_UTARG";Mon Aug 21 2023 10:45:04 GMT+0300 (Москва, стандартное время);"4335";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_UW";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"4499";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_UDEKR";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_DNOISE";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_APG_MODE";Mon Aug 21 2023 11:11:03 GMT+0300 (Москва, стандартное время);"576";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_APG";Mon Aug 21 2023 11:11:03 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 10:27:04 GMT+0300 (Москва, стандартное время);"9216";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_TUAPG";Mon Aug 21 2023 11:11:03 GMT+0300 (Москва, стандартное время);"612";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_TUAPG_MODE";Mon Aug 21 2023 02:21:42 GMT+0300 (Москва, стандартное время);"204";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_CONTROL_MODE";Mon Aug 21 2023 11:24:04 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_POURING";Mon Aug 21 2023 11:25:53 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1046";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E1_COUNT";Mon Aug 21 2023 11:24:04 GMT+0300 (Москва, стандартное время);"3237";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_POT_STATUS";Sat Aug 19 2023 04:54:10 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_I_NOMINAL";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_UN";Mon Aug 21 2023 11:25:04 GMT+0300 (Москва, стандартное время);"4683";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_UTARG";Mon Aug 21 2023 11:18:04 GMT+0300 (Москва, стандартное время);"4475";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_UW";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"4761";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_UDEKR";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_DNOISE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_APG_MODE";Mon Aug 21 2023 11:25:04 GMT+0300 (Москва, стандартное время);"2112";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_APG";Mon Aug 21 2023 09:40:04 GMT+0300 (Москва, стандартное время);"8648";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 11:24:50 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_TUAPG";Mon Aug 21 2023 11:25:04 GMT+0300 (Москва, стандартное время);"202";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_TUAPG_MODE";Mon Aug 21 2023 05:28:07 GMT+0300 (Москва, стандартное время);"202";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_CONTROL_MODE";Mon Aug 21 2023 11:07:49 GMT+0300 (Москва, стандартное время);"33284";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_POURING";Mon Aug 21 2023 11:25:53 GMT+0300 (Москва, стандартное время);"2";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1047";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.E2_COUNT";Mon Aug 21 2023 11:24:04 GMT+0300 (Москва, стандартное время);"3237";Good;0;"";"";
"EP_S1_PLC26.OUA_N.E146_147.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_POT_STATUS";Mon Aug 21 2023 10:48:12 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_I_NOMINAL";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_UN";Mon Aug 21 2023 11:26:09 GMT+0300 (Москва, стандартное время);"4381";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_UTARG";Mon Aug 21 2023 10:48:09 GMT+0300 (Москва, стандартное время);"4340";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_UW";Mon Aug 21 2023 11:26:09 GMT+0300 (Москва, стандартное время);"4449";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_UDEKR";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_DNOISE";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_APG_MODE";Mon Aug 21 2023 11:11:08 GMT+0300 (Москва, стандартное время);"576";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_APG";Mon Aug 21 2023 11:11:08 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 10:51:09 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_TUAPG";Mon Aug 21 2023 11:11:08 GMT+0300 (Москва, стандартное время);"585";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_TUAPG_MODE";Mon Aug 21 2023 10:16:33 GMT+0300 (Москва, стандартное время);"213";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_CONTROL_MODE";Mon Aug 21 2023 09:04:10 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_POURING";Mon Aug 21 2023 11:26:16 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1048";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E1_COUNT";Mon Aug 21 2023 11:24:09 GMT+0300 (Москва, стандартное время);"3237";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_POT_STATUS";Mon Aug 21 2023 10:57:12 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_I_NOMINAL";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_UN";Mon Aug 21 2023 11:26:09 GMT+0300 (Москва, стандартное время);"4492";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_UTARG";Mon Aug 21 2023 11:18:09 GMT+0300 (Москва, стандартное время);"4415";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_UW";Mon Aug 21 2023 11:26:09 GMT+0300 (Москва, стандартное время);"4567";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_UDEKR";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_DNOISE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_APG_MODE";Mon Aug 21 2023 11:22:09 GMT+0300 (Москва, стандартное время);"2112";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_APG";Mon Aug 21 2023 10:01:43 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 11:21:37 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_TUAPG";Mon Aug 21 2023 11:22:09 GMT+0300 (Москва, стандартное время);"196";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_TUAPG_MODE";Mon Aug 21 2023 10:16:37 GMT+0300 (Москва, стандартное время);"196";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_CONTROL_MODE";Mon Aug 21 2023 11:26:09 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_POURING";Mon Aug 21 2023 11:26:14 GMT+0300 (Москва, стандартное время);"2";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1049";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.E2_COUNT";Mon Aug 21 2023 11:24:09 GMT+0300 (Москва, стандартное время);"3237";Good;0;"";"";
"EP_S1_PLC27.OUA_N.E148_149.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_POT_STATUS";Fri Aug 18 2023 18:24:07 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_I_NOMINAL";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_UN";Mon Aug 21 2023 11:23:01 GMT+0300 (Москва, стандартное время);"4580";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_UTARG";Mon Aug 21 2023 11:18:01 GMT+0300 (Москва, стандартное время);"4400";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_UW";Mon Aug 21 2023 11:26:01 GMT+0300 (Москва, стандартное время);"4654";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_UDEKR";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_DNOISE";Fri Aug 18 2023 10:59:20 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_APG_MODE";Mon Aug 21 2023 11:24:01 GMT+0300 (Москва, стандартное время);"18498";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_APG";Mon Aug 21 2023 11:20:30 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 11:26:23 GMT+0300 (Москва, стандартное время);"8194";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_TUAPG";Mon Aug 21 2023 11:24:01 GMT+0300 (Москва, стандартное время);"528";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_TUAPG_MODE";Mon Aug 21 2023 04:38:02 GMT+0300 (Москва, стандартное время);"176";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_CONTROL_MODE";Mon Aug 21 2023 11:26:15 GMT+0300 (Москва, стандартное время);"33030";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_POURING";Mon Aug 21 2023 11:26:30 GMT+0300 (Москва, стандартное время);"2";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1050";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E1_COUNT";Mon Aug 21 2023 11:24:01 GMT+0300 (Москва, стандартное время);"3238";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_POT_STATUS";Sun Aug 20 2023 15:00:09 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_I_NOMINAL";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_UN";Mon Aug 21 2023 11:24:01 GMT+0300 (Москва, стандартное время);"4536";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_UTARG";Mon Aug 21 2023 08:09:01 GMT+0300 (Москва, стандартное время);"4345";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_UW";Mon Aug 21 2023 11:26:01 GMT+0300 (Москва, стандартное время);"4607";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_UDEKR";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_DNOISE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_APG_MODE";Mon Aug 21 2023 10:01:01 GMT+0300 (Москва, стандартное время);"2112";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_APG";Mon Aug 21 2023 10:24:06 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 10:09:01 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_TUAPG";Mon Aug 21 2023 10:06:28 GMT+0300 (Москва, стандартное время);"170";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_TUAPG_MODE";Sun Aug 20 2023 22:44:03 GMT+0300 (Москва, стандартное время);"170";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_CONTROL_MODE";Mon Aug 21 2023 11:22:01 GMT+0300 (Москва, стандартное время);"33284";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_POURING";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"2048";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1051";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.E2_COUNT";Mon Aug 21 2023 11:24:01 GMT+0300 (Москва, стандартное время);"3238";Good;0;"";"";
"EP_S1_PLC28.OUA_N.E150_151.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_POT_STATUS";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_I_NOMINAL";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_UN";Mon Aug 21 2023 11:26:03 GMT+0300 (Москва, стандартное время);"4381";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_UTARG";Mon Aug 21 2023 07:18:03 GMT+0300 (Москва, стандартное время);"4310";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_UW";Mon Aug 21 2023 11:26:03 GMT+0300 (Москва, стандартное время);"4446";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_UDEKR";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_DNOISE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_APG_MODE";Mon Aug 21 2023 11:15:03 GMT+0300 (Москва, стандартное время);"512";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_APG";Mon Aug 21 2023 11:15:03 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 09:33:03 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_TUAPG";Mon Aug 21 2023 11:15:03 GMT+0300 (Москва, стандартное время);"606";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_TUAPG_MODE";Mon Aug 21 2023 10:19:32 GMT+0300 (Москва, стандартное время);"202";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_CONTROL_MODE";Mon Aug 21 2023 10:29:03 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_POURING";Mon Aug 21 2023 11:22:44 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_NUMBER";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1052";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E1_COUNT";Mon Aug 21 2023 11:24:03 GMT+0300 (Москва, стандартное время);"3236";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E2_POT_STATUS";Mon Aug 21 2023 04:28:39 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E2_I_NOMINAL";Fri Aug 18 2023 10:59:21 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E2_UN";Mon Aug 21 2023 11:26:03 GMT+0300 (Москва, стандартное время);"4316";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E2_UTARG";Mon Aug 21 2023 07:18:03 GMT+0300 (Москва, стандартное время);"4280";Good;0;"";"";
"EP_S1_PLC29.OUA_N.E152_153.E2_UW";Mon Aug 21 2023 11:26:03 GMT+0300 (Москва, стандартное время);"4383";Good;0;"";"";
