Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"rusal.kraz.5-1.28";Mon Aug 21 2023 11:08:00 GMT+0300 (Москва, стандартное время);"3.211805582046509";Good;0;"";"";
"rusal.kraz.5-1.29";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"21.238426208496094";Good;0;"";"";
"rusal.kraz.5-1.30";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"25.520835876464844";Good;0;"";"";
"rusal.kraz.5-1.31";Mon Aug 21 2023 11:25:15 GMT+0300 (Москва, стандартное время);"28.414352416992188";Good;0;"";"";
"rusal.kraz.5-1.32";Mon Aug 21 2023 11:25:30 GMT+0300 (Москва, стандартное время);"36.80555725097656";Good;0;"";"";
"rusal.kraz.5-1.33";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"0.3125";Good;0;"";"";
"rusal.kraz.5-1.34";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"0.2777777910232544";Good;0;"";"";
"rusal.kraz.5-1.35";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"0.1736111044883728";Good;0;"";"";
"rusal.kraz.5-1.36";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"0.2777777910232544";Good;0;"";"";
"rusal.kraz.5-1.37";Mon Aug 21 2023 11:20:30 GMT+0300 (Москва, стандартное время);"44.74826431274414";Good;0;"";"";
"rusal.kraz.5-1.38";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"35.41666793823242";Good;0;"";"";
"rusal.kraz.5-1.39";Mon Aug 21 2023 11:22:15 GMT+0300 (Москва, стандартное время);"36.71875";Good;0;"";"";
"rusal.kraz.5-1.40";Mon Aug 21 2023 11:04:30 GMT+0300 (Москва, стандартное время);"1179648";Good;0;"";"";
"rusal.kraz.5-1.41";Mon Aug 21 2023 11:20:30 GMT+0300 (Москва, стандартное время);"1376256";Good;0;"";"";
"rusal.kraz.5-1.23.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.24.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.25.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.26.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.27.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.28.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.29.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"-50";Good;0;"";"";
"rusal.kraz.5-1.30.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"-50";Good;0;"";"";
"rusal.kraz.5-1.31.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"-50";Good;0;"";"";
"rusal.kraz.5-1.32.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"-50";Good;0;"";"";
"rusal.kraz.5-1.33.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.34.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.35.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.36.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.37.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.38.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.39.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.23.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"10";Good;0;"";"";
"rusal.kraz.5-1.24.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100";Good;0;"";"";
"rusal.kraz.5-1.25.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100";Good;0;"";"";
"rusal.kraz.5-1.26.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"15";Good;0;"";"";
"rusal.kraz.5-1.27.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100";Good;0;"";"";
"rusal.kraz.5-1.28.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100";Good;0;"";"";
"rusal.kraz.5-1.29.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"150";Good;0;"";"";
"rusal.kraz.5-1.30.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"150";Good;0;"";"";
"rusal.kraz.5-1.31.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"150";Good;0;"";"";
"rusal.kraz.5-1.32.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"150";Good;0;"";"";
"rusal.kraz.5-1.33.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"30";Good;0;"";"";
"rusal.kraz.5-1.34.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"30";Good;0;"";"";
"rusal.kraz.5-1.35.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"30";Good;0;"";"";
"rusal.kraz.5-1.36.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"30";Good;0;"";"";
"rusal.kraz.5-1.37.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"150";Good;0;"";"";
